2016/06/16, 2009.43
2016/06/17, 2009.14
2016/06/20, 2009.66
2016/06/21, 2010.43
2016/06/22, 2010.53
2016/06/23, 2011.83
2016/06/24, 2009.59
2016/06/27, 2005.75
2016/06/28, 2003.61
2016/06/29, 2002.97
2016/06/30, 2002.34
2016/07/01, 2001.89
2016/07/05, 2004.11
2016/07/06, 2006.82
2016/07/07, 2011.05
2016/07/08, 2016.68
2016/07/11, 2021.07
2016/07/12, 2026.12
2016/07/13, 2029.67
2016/07/14, 2033.71
2016/07/15, 2036.45
2016/07/18, 2039.4
2016/07/19, 2042.05
2016/07/20, 2045.09
2016/07/21, 2048.43
2016/07/22, 2052.19
2016/07/25, 2055.18
2016/07/26, 2058.19
2016/07/27, 2061.18
2016/07/28, 2064.32
2016/07/29, 2066.22
2016/08/01, 2068
2016/08/02, 2068.86
2016/08/03, 2070.02
2016/08/04, 2070.55
2016/08/05, 2071.88
2016/08/08, 2073.12
2016/08/09, 2074.39
2016/08/10, 2074.9
2016/08/11, 2075.86
2016/08/12, 2076.83
2016/08/15, 2078.07
2016/08/16, 2078.56
2016/08/17, 2079.22
2016/08/18, 2080.23
2016/08/19, 2080.71
2016/08/22, 2081.47
2016/08/23, 2081.98
2016/08/24, 2082.28
2016/08/25, 2082.43
2016/08/26, 2082.53
2016/08/29, 2082.98
2016/08/30, 2083.09
2016/08/31, 2083.1
2016/09/01, 2083.7
2016/09/02, 2084.4
2016/09/06, 2085.37
2016/09/07, 2085.51
2016/09/08, 2085.53
2016/09/09, 2083.19
2016/09/12, 2082.47
2016/09/13, 2079.92
2016/09/14, 2077.38
2016/09/15, 2075.52
2016/09/16, 2073.82
2016/09/19, 2071.95
2016/09/20, 2069.89
2016/09/21, 2068.99
2016/09/22, 2068.75
2016/09/23, 2067.79
2016/09/26, 2066.51
2016/09/27, 2065.97
2016/09/28, 2066.07
2016/09/29, 2064.8
2016/09/30, 2064.45
2016/10/03, 2064.03
2016/10/04, 2063.15
2016/10/05, 2062.26
2016/10/06, 2061.15
2016/10/07, 2059.74
2016/10/10, 2058.97
2016/10/11, 2059.36
2016/10/12, 2058.49
2016/10/13, 2058.74
2016/10/14, 2059.05
2016/10/17, 2058.15
2016/10/18, 2058.17
2016/10/19, 2058.39
2016/10/20, 2058.46
2016/10/21, 2057.5
2016/10/24, 2056.38
2016/10/25, 2055.44
2016/10/26, 2055.15
2016/10/27, 2053.98
2016/10/28, 2052.03
2016/10/31, 2050.94
2016/11/01, 2048.49
2016/11/02, 2045.73
2016/11/03, 2043.05
2016/11/04, 2039.81
2016/11/07, 2038.53
2016/11/08, 2037.92
2016/11/09, 2037.9
2016/11/10, 2039.24
2016/11/11, 2040.34
2016/11/14, 2041.71
2016/11/15, 2043.77
2016/11/16, 2045.97
2016/11/17, 2048.03
2016/11/18, 2049.67
2016/11/21, 2052.14
2016/11/22, 2054.82
2016/11/23, 2057.15
2016/11/25, 2060.2
2016/11/28, 2062.91
2016/11/29, 2066.02
2016/11/30, 2069.17
2016/12/01, 2071.99
2016/12/02, 2075.48
2016/12/05, 2080.12
2016/12/06, 2085.49
2016/12/07, 2092.28
2016/12/08, 2097.27
2016/12/09, 2102.49
2016/12/12, 2106.56
2016/12/13, 2111.09
2016/12/14, 2114.95
2016/12/15, 2119.21
2016/12/16, 2122.58
2016/12/19, 2126.31
2016/12/20, 2129.94
2016/12/21, 2133.56
2016/12/22, 2136.29
2016/12/23, 2138.94
2016/12/27, 2141.73
2016/12/28, 2143.32
2016/12/29, 2145.38
2016/12/30, 2146.87
2017/01/03, 2149.44
2017/01/04, 2152.9
2017/01/05, 2156.25
2017/01/06, 2159.39
2017/01/09, 2161.86
2017/01/10, 2163.05
2017/01/11, 2164.32
2017/01/12, 2164.8
2017/01/13, 2165.56
2017/01/17, 2165.4
2017/01/18, 2166.21
2017/01/19, 2166.28
2017/01/20, 2166.85
2017/01/23, 2166.97
2017/01/24, 2167.38
2017/01/25, 2168.82
2017/01/26, 2170.37
2017/01/27, 2171.71
2017/01/30, 2172.24
2017/01/31, 2173.5
2017/02/01, 2174.81
2017/02/02, 2176.64
2017/02/03, 2178.36
2017/02/06, 2179.31
2017/02/07, 2180.36
2017/02/08, 2181.13
2017/02/09, 2182.82
2017/02/10, 2184.87
2017/02/13, 2187.17
2017/02/14, 2190.09
2017/02/15, 2193.34
2017/02/16, 2196.79
2017/02/17, 2200.23
2017/02/21, 2204.65
2017/02/22, 2208.63
2017/02/23, 2212.92
2017/02/24, 2216.71
