2016/06/16, 1839.79
2016/06/17, 1839.03
2016/06/20, 1840.37
2016/06/21, 1842.34
2016/06/22, 1842.58
2016/06/23, 1845.92
2016/06/24, 1840.2
2016/06/27, 1830.38
2016/06/28, 1824.9
2016/06/29, 1823.27
2016/06/30, 1821.66
2016/07/01, 1820.51
2016/07/05, 1826.19
2016/07/06, 1833.11
2016/07/07, 1843.93
2016/07/08, 1858.31
2016/07/11, 1869.54
2016/07/12, 1878.58
2016/07/13, 1884.53
2016/07/14, 1891.28
2016/07/15, 1899.42
2016/07/18, 1906.88
2016/07/19, 1914.2
2016/07/20, 1918.99
2016/07/21, 1922.1
2016/07/22, 1924.65
2016/07/25, 1926.43
2016/07/26, 1927.03
2016/07/27, 1927.57
2016/07/28, 1927.92
2016/07/29, 1929.01
2016/08/01, 1928.77
2016/08/02, 1927.87
2016/08/03, 1926.62
2016/08/04, 1926.15
2016/08/05, 1927.67
2016/08/08, 1929.26
2016/08/09, 1930.56
2016/08/10, 1930.77
2016/08/11, 1932.43
2016/08/12, 1935.43
2016/08/15, 1938.36
2016/08/16, 1939.9
2016/08/17, 1939.83
2016/08/18, 1940.51
2016/08/19, 1940.75
2016/08/22, 1941.54
2016/08/23, 1941.67
2016/08/24, 1940.71
2016/08/25, 1938.75
2016/08/26, 1937.73
2016/08/29, 1937.53
2016/08/30, 1936.32
2016/08/31, 1934.88
2016/09/01, 1933.57
2016/09/02, 1932.8
2016/09/06, 1934.03
2016/09/07, 1935.55
2016/09/08, 1936.91
2016/09/09, 1931.07
2016/09/12, 1929.18
2016/09/13, 1924.29
2016/09/14, 1919.28
2016/09/15, 1915.65
2016/09/16, 1910.39
2016/09/19, 1905.16
2016/09/20, 1900.55
2016/09/21, 1904.47
2016/09/22, 1906.49
2016/09/23, 1910.67
2016/09/26, 1912.93
2016/09/27, 1914.34
2016/09/28, 1917.92
2016/09/29, 1919.25
2016/09/30, 1922.42
2016/10/03, 1922.21
2016/10/04, 1919.24
2016/10/05, 1918.69
2016/10/06, 1920.32
2016/10/07, 1919.63
2016/10/10, 1918.78
2016/10/11, 1917.18
2016/10/12, 1913.94
2016/10/13, 1910.76
2016/10/14, 1908.82
2016/10/17, 1905.12
2016/10/18, 1902.77
2016/10/19, 1901.72
2016/10/20, 1899.24
2016/10/21, 1899.73
2016/10/24, 1901.08
2016/10/25, 1902.26
2016/10/26, 1902.98
2016/10/27, 1903.71
2016/10/28, 1902.24
2016/10/31, 1900.22
2016/11/01, 1896.93
2016/11/02, 1892.13
2016/11/03, 1885.17
2016/11/04, 1878.73
2016/11/07, 1877.85
2016/11/08, 1878.57
2016/11/09, 1882.67
2016/11/10, 1887.26
2016/11/11, 1893.12
2016/11/14, 1900.48
2016/11/15, 1910.67
2016/11/16, 1920.87
2016/11/17, 1927.04
2016/11/18, 1931.75
2016/11/21, 1935.63
2016/11/22, 1939.57
2016/11/23, 1944.04
2016/11/25, 1949.5
2016/11/28, 1951.87
2016/11/29, 1954.95
2016/11/30, 1956.25
2016/12/01, 1957.27
2016/12/02, 1956.58
2016/12/05, 1956.78
2016/12/06, 1957.61
2016/12/07, 1960.72
2016/12/08, 1965.66
2016/12/09, 1971.76
2016/12/12, 1978.22
2016/12/13, 1987.18
2016/12/14, 1994
2016/12/15, 2000.37
2016/12/16, 2005.46
2016/12/19, 2007.81
2016/12/20, 2010.54
2016/12/21, 2011.17
2016/12/22, 2011.61
2016/12/23, 2010.73
2016/12/27, 2012.47
2016/12/28, 2011.12
2016/12/29, 2010.14
2016/12/30, 2007.51
2017/01/03, 2006.07
2017/01/04, 2006.69
2017/01/05, 2007.58
2017/01/06, 2009.05
2017/01/09, 2009.05
2017/01/10, 2011.16
2017/01/11, 2014.06
2017/01/12, 2017.57
2017/01/13, 2019.44
2017/01/17, 2019.12
2017/01/18, 2019.44
2017/01/19, 2017.96
2017/01/20, 2018.23
2017/01/23, 2017.82
2017/01/24, 2018.35
2017/01/25, 2021.45
2017/01/26, 2023.9
2017/01/27, 2026.88
2017/01/30, 2027.88
2017/01/31, 2029.57
2017/02/01, 2030.48
2017/02/02, 2032.22
2017/02/03, 2034.15
2017/02/06, 2033.5
2017/02/07, 2033.1
2017/02/08, 2033.1
2017/02/09, 2036.1
2017/02/10, 2040.23
2017/02/13, 2045.64
2017/02/14, 2051.95
2017/02/15, 2057.71
2017/02/16, 2063.78
2017/02/17, 2070.23
2017/02/21, 2078.09
2017/02/22, 2084.2
2017/02/23, 2089.5
2017/02/24, 2093.84
2017/02/27, 2097.41
2017/02/28, 2099.01
2017/03/01, 2104.43
2017/03/02, 2107.85
2017/03/03, 2109.82
2017/03/06, 2111.21
2017/03/07, 2111.71
2017/03/08, 2111.23
2017/03/09, 2110.69
2017/03/10, 2111.68
2017/03/13, 2109.18
2017/03/14, 2107.35
2017/03/15, 2107.59
2017/03/16, 2108.27
2017/03/17, 2109.36
2017/03/20, 2110.53
2017/03/21, 2108.21
2017/03/22, 2105.53
2017/03/23, 2102.47
2017/03/24, 2100.09
2017/03/27, 2095.23
2017/03/28, 2092.7
2017/03/29, 2090.8
2017/03/30, 2090.2
2017/03/31, 2092.27
2017/04/03, 2093.43
2017/04/04, 2095.01
2017/04/05, 2096
2017/04/06, 2097.77
2017/04/07, 2097.43
2017/04/10, 2096.99
2017/04/11, 2095.4
2017/04/12, 2093.43
2017/04/13, 2090.11
2017/04/17, 2088.87
2017/04/18, 2087.67
2017/04/19, 2085.53
2017/04/20, 2085.56
2017/04/21, 2084.62
2017/04/24, 2086.88
2017/04/25, 2091.73
2017/04/26, 2098.23
2017/04/27, 2102.65
2017/04/28, 2107.32
2017/05/01, 2112.89
2017/05/02, 2116.82
2017/05/03, 2121.2
2017/05/04, 2122.91
2017/05/05, 2124.1
2017/05/08, 2125.42
2017/05/09, 2126.33
2017/05/10, 2128.04
2017/05/11, 2128.72
2017/05/12, 2128.69
2017/05/15, 2130.27
2017/05/16, 2131.51
2017/05/17, 2126.81
2017/05/18, 2123.07
2017/05/19, 2121.38
2017/05/22, 2120.76
2017/05/23, 2121.2
2017/05/24, 2122.7
2017/05/25, 2124.12
2017/05/26, 2125.8
2017/05/30, 2132.01
2017/05/31, 2137.13
2017/06/01, 2142.5
2017/06/02, 2147.5
2017/06/05, 2151.69
2017/06/06, 2154.46
2017/06/07, 2156.47
2017/06/08, 2158.47
2017/06/09, 2160.56
2017/06/12, 2162.52
2017/06/13, 2163.66
2017/06/14, 2163.53
2017/06/15, 2163.13
2017/06/16, 2163.55
2017/06/19, 2165.81
2017/06/20, 2166.17
2017/06/21, 2166.6
2017/06/22, 2167.16
2017/06/23, 2166.94
2017/06/26, 2167.06
2017/06/27, 2165.61
2017/06/28, 2166.45
2017/06/29, 2162.7
2017/06/30, 2161.18
2017/07/03, 2160.45
2017/07/05, 2160.23
2017/07/06, 2157.06
2017/07/07, 2155.52
2017/07/10, 2156.41
2017/07/11, 2154.73
2017/07/12, 2157.34
2017/07/13, 2160.06
2017/07/14, 2163.42
2017/07/17, 2166.38
2017/07/18, 2172.03
2017/07/19, 2177.43
2017/07/20, 2182.55
2017/07/21, 2187.77
2017/07/24, 2190.73
2017/07/25, 2193.99
2017/07/26, 2196.05
2017/07/27, 2197.86
2017/07/28, 2199.13
2017/07/31, 2198.74
2017/08/01, 2199.06
2017/08/02, 2199.62
2017/08/03, 2199.87
2017/08/04, 2199.84
2017/08/07, 2200.18
2017/08/08, 2200.13
2017/08/09, 2200.34
2017/08/10, 2196.77
2017/08/11, 2192.88
2017/08/14, 2191.58
2017/08/15, 2190.74
2017/08/16, 2189.77
2017/08/17, 2184.12
2017/08/18, 2178.63
2017/08/21, 2173.56
2017/08/22, 2175.15
2017/08/23, 2175.45
2017/08/24, 2172.46
2017/08/25, 2170.07
2017/08/28, 2167.42
2017/08/29, 2169.23
2017/08/30, 2172.79
2017/08/31, 2177.59
2017/09/01, 2180.27
2017/09/05, 2181.8
2017/09/06, 2184.75
2017/09/07, 2187.2
2017/09/08, 2189.11
2017/09/11, 2193.76
2017/09/12, 2198.08
2017/09/13, 2201.05
2017/09/14, 2203.17
2017/09/15, 2207.88
2017/09/18, 2212.13
2017/09/19, 2216.75
2017/09/20, 2221.95
2017/09/21, 2223.34
2017/09/22, 2223.98
2017/09/25, 2223.79
2017/09/26, 2223.92
2017/09/27, 2224.68
2017/09/28, 2225.37
2017/09/29, 2226.78
2017/10/02, 2229.1
2017/10/03, 2232.88
2017/10/04, 2236.82
2017/10/05, 2242.98
2017/10/06, 2248.81
2017/10/09, 2253
2017/10/10, 2257.51
2017/10/11, 2261.49
2017/10/12, 2263.92
2017/10/13, 2265.98
2017/10/16, 2268.19
2017/10/17, 2269
2017/10/18, 2270.33
2017/10/19, 2272.26
2017/10/20, 2274.99
2017/10/23, 2276.07
2017/10/24, 2278.09
2017/10/25, 2278.54
2017/10/26, 2278.84
2017/10/27, 2281.26
2017/10/30, 2282.54
2017/10/31, 2284
2017/11/01, 2284.46
2017/11/02, 2286.12
2017/11/03, 2288.2
2017/11/06, 2291.97
2017/11/07, 2295.33
2017/11/08, 2296.81
2017/11/09, 2298.12
2017/11/10, 2298.9
2017/11/13, 2299.51
2017/11/14, 2299.4
2017/11/15, 2296.82
2017/11/16, 2296.21
2017/11/17, 2294.9
2017/11/20, 2293.54
2017/11/21, 2295.14
2017/11/22, 2296.79
2017/11/24, 2298.74
2017/11/27, 2301.24
2017/11/28, 2308.18
2017/11/29, 2312.67
2017/11/30, 2320.31
2017/12/01, 2326.98
2017/12/04, 2331.47
2017/12/05, 2335.08
2017/12/06, 2338.07
2017/12/07, 2342.02
2017/12/08, 2344.74
2017/12/11, 2348.51
2017/12/12, 2350.34
2017/12/13, 2352.63
2017/12/14, 2354.03
2017/12/15, 2359.17
2017/12/18, 2365.93
2017/12/19, 2370.88
2017/12/20, 2373.96
2017/12/21, 2376.69
2017/12/22, 2378.83
2017/12/26, 2380.79
2017/12/27, 2384.19
2017/12/28, 2385.49
2017/12/29, 2383.66
2018/01/02, 2385.25
2018/01/03, 2389.01
2018/01/04, 2393.39
2018/01/05, 2400.03
2018/01/08, 2407.5
2018/01/09, 2415.13
2018/01/10, 2421.87
2018/01/11, 2432.31
2018/01/12, 2442.36
2018/01/16, 2449.4
2018/01/17, 2458.13
2018/01/18, 2464.23
2018/01/19, 2471.18
2018/01/22, 2480.26
2018/01/23, 2490.36
2018/01/24, 2498.13
2018/01/25, 2504.02
2018/01/26, 2514.74
2018/01/29, 2520.4
2018/01/30, 2523.11
2018/01/31, 2524.61
2018/02/01, 2523.39
2018/02/02, 2514.84
2018/02/05, 2493.88
2018/02/06, 2477.87
2018/02/07, 2456.62
2018/02/08, 2426.34
2018/02/09, 2403.8
2018/02/12, 2385.16
2018/02/13, 2367.48
2018/02/14, 2360.43
2018/02/15, 2369.57
2018/02/16, 2373.69
2018/02/20, 2377.53
2018/02/21, 2390.9
2018/02/22, 2400.28
2018/02/23, 2410.43
2018/02/26, 2423.39
2018/02/27, 2428.46
2018/02/28, 2426.53
2018/03/01, 2420.47
2018/03/02, 2417.69
2018/03/05, 2419.87
2018/03/06, 2422.55
2018/03/07, 2420.28
2018/03/08, 2415.76
2018/03/09, 2420.46
2018/03/12, 2428.15
2018/03/13, 2437.89
2018/03/14, 2444.36
2018/03/15, 2447.29
2018/03/16, 2449.94
2018/03/19, 2448.4
2018/03/20, 2445.95
2018/03/21, 2437.66
2018/03/22, 2422.18
2018/03/23, 2402.51
2018/03/26, 2392.4
2018/03/27, 2377.44
2018/03/28, 2361.1
2018/03/29, 2353.1
2018/04/02, 2338.09
2018/04/03, 2327.26
2018/04/04, 2327.37
2018/04/05, 2335.66
2018/04/06, 2329.65
2018/04/09, 2329.71
2018/04/10, 2335.47
2018/04/11, 2335.62
2018/04/12, 2344.74
2018/04/13, 2349.39
2018/04/16, 2353.07
2018/04/17, 2357.91
2018/04/18, 2369.49
2018/04/19, 2378.37
2018/04/20, 2379.85
2018/04/23, 2382.97
2018/04/24, 2379.7
2018/04/25, 2377.82
2018/04/26, 2376.61
2018/04/27, 2372.56
2018/04/30, 2365.82
2018/05/01, 2361.57
2018/05/02, 2357.74
2018/05/03, 2353.23
2018/05/04, 2356.44
2018/05/07, 2360.13
2018/05/08, 2360.68
2018/05/09, 2363.78
2018/05/10, 2372.11
2018/05/11, 2380.22
2018/05/14, 2390.71
2018/05/15, 2399.79
2018/05/16, 2406.35
2018/05/17, 2411.63
2018/05/18, 2416.19
2018/05/21, 2420.1
2018/05/22, 2420.26
2018/05/23, 2420.88
2018/05/24, 2420.61
2018/05/25, 2421.71
2018/05/29, 2418.09
2018/05/30, 2418.52
2018/05/31, 2417.66
2018/06/01, 2417.84
2018/06/04, 2420.33
2018/06/05, 2422.06
2018/06/06, 2427.01
2018/06/07, 2432.46
2018/06/08, 2442.37
2018/06/11, 2448.81
2018/06/12, 2457.88
2018/06/13, 2462.43
2018/06/14, 2466.39
2018/06/15, 2469.82
2018/06/18, 2469.98
2018/06/19, 2469.11
2018/06/20, 2467.81
2018/06/21, 2464.23
2018/06/22, 2460.68
2018/06/25, 2454.17
2018/06/26, 2447.57
2018/06/27, 2438.67
2018/06/28, 2432.29
2018/06/29, 2427.38
2018/07/02, 2422.87
2018/07/03, 2418.81
2018/07/05, 2416.78
2018/07/06, 2421.53
2018/07/09, 2428.32
2018/07/10, 2438.78
2018/07/11, 2445.2
2018/07/12, 2454.08
2018/07/13, 2462.36
2018/07/16, 2471.83
2018/07/17, 2479.94
2018/07/18, 2486.14
2018/07/19, 2488.39
2018/07/20, 2489.28
2018/07/23, 2492.94
2018/07/24, 2495.4
2018/07/25, 2500.37
2018/07/26, 2504.71
2018/07/27, 2505.74
2018/07/30, 2504.29
2018/07/31, 2505.6
2018/08/01, 2506.88
2018/08/02, 2509.13
2018/08/03, 2511.35
2018/08/06, 2511.83
2018/08/07, 2514.17
2018/08/08, 2518.49
2018/08/09, 2524.15
2018/08/10, 2526.04
2018/08/13, 2526.99
2018/08/14, 2528.41
2018/08/15, 2525.96
2018/08/16, 2524.88
2018/08/17, 2523.96
2018/08/20, 2523.89
2018/08/21, 2524.93
2018/08/22, 2528.1
2018/08/23, 2532
2018/08/24, 2535.85
2018/08/27, 2544.56
2018/08/28, 2550.88
2018/08/29, 2557.98
2018/08/30, 2562.88
2018/08/31, 2567.16
2018/09/04, 2571.04
2018/09/05, 2574.55
2018/09/06, 2574.92
2018/09/07, 2572.14
2018/09/10, 2569.87
2018/09/11, 2566.97
2018/09/12, 2565.61
2018/09/13, 2565.91
2018/09/14, 2566.83
2018/09/17, 2566.85
2018/09/18, 2569.77
2018/09/19, 2573.8
2018/09/20, 2579.75
2018/09/21, 2584.4
2018/09/24, 2587.78
2018/09/25, 2589.04
2018/09/26, 2589.15
2018/09/27, 2591.95
2018/09/28, 2593.03
2018/10/01, 2594.88
2018/10/02, 2594.06
2018/10/03, 2593.6
2018/10/04, 2591.63
2018/10/05, 2588.3
2018/10/08, 2585.9
2018/10/09, 2582.16
2018/10/10, 2567.91
2018/10/11, 2546.1
2018/10/11, 2524.43
